Šifra artikla,EAN,Spletne strani,Naziv artikla EN,Naziv artikla,Proizvajalec,Dobavitelj,ABC klasifikacija,Merska enota,Oznaka tarifa,Država proizvoda,Bruto teža,Enota bruto teže,Neto teža,Enota neto teže,Volumen,Enota volumna,Dolžina paketa,Enota dolžine paketa,Širina paketa,Enota širine paketa,Višina paketa,Enota višine paketa,Kategorije svetila ANG,Kategorije svetila SLO,Kategorije vid ANG,Kategorije vid SLO,Cena B2B,Cena B2C,Popust,Valuta,DDV,PAK2,Omejitev pri naročanju,Skupina popusta,S popust %,Posebni popust za stranko,Glavna slika,Ostale slike,Glavni dokument,Vloge dokumentov,Ostali dokumenti,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,VID datum dobave,VID koli. prihodnjih dobav,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Grlo,Svetilka vključuje svetlobni vir,Senzor gibanja,Max moč sijalke,Garancija,Zračni pretok,Uporaba ANG,Uporaba SLO,Način montaže ANG,Način montaže SLO,Simbol atributa,Baterija,Kapaciteta baterije,Kot svetlobnega snopa,Enota kota svetlobnega snopa,Presek kabla,Višina stropne kapice,Enota višine stropne kapice,Širina stropne kapice,Enota širine stropne kapice,Čas polnjenja,Način polnjenja ANG,Način polnjenja SLO,Nazivna jakost toka,Nazivna napetost,Nazivna moč,Kolekcija,Temperatura barve,Komentarji,Dopolnilna barva I ANG,Dopolnilna barva I SLO,Dopolnilna barva II ANG,Dopolnilna barva II SLO,Dopolnilni simbol tkanine iz vzorčne škatle I,Dopolnilni material I ANG,Dopolnilni material I SLO,Dopolnilni material II ANG,Dopolnilni material II SLO,Dopolnilni material III ANG,Dopolnilni material III SLO,Indeks barvnega videza (CRI),Vrsta toka,Izvrtina (cutout),Kot detekcije,Razdalja detekcije,Hitrost detekcije,Premer,Višina,Enota višine,Dolžina,Enota dolžine,Širina,Enota širine,Zatemnljivo ANG,Zatemnljivo SLO,Razdalja od stene,Enota razdalje od stene,EAN koda,Električni razred ANG,Režim nujne osvetlitve ANG,Režim nujne osvetlitve SLO,Energijski razred,Ekvivalent,Simbol tkanine iz vzorčne škatle,Svetlobni tok,Enota svetlobnega toka,Frekvenca,Enota frekvence,Bruto teža (2),Enota bruto teže (2),Nastavitev višine,Razpon nastavitve višine,Enota razpona nastavitve višine,Višina daljše roke,Enota višine daljše roke,Višina senčnika reflektorja,Enota višine senčnika reflektorja,Višina krajše roke,Enota višine krajše roke,Dimenzije odprtine,Enota dimenzij odprtine,Oblika odprtine ANG,Oblika odprtine SLO,Ikone,IK stopnja,Montažna višina,IP stopnja zaščite,Oblika svetilke ANG,Oblika svetilke SLO,Prevladujoča barva ANG,Prevladujoča barva SLO,Prevladujoč material ANG,Prevladujoč material SLO,Dolžina podnožja,Enota dolžine podnožja,Dolžina horizontalne roke,Enota dolžine horizontalne roke,Dolžina senčnika,Enota dolžine senčnika,Dolžina vertikalne roke,Enota dolžine vertikalne roke,Življenjska doba,Vrsta svetlobnega vira ANG,Vrsta svetlobnega vira SLO,Luks,Model,Vrtenje motorja,Neto teža (2),Enota neto teže (2),Hrup,Število svetlobnih segmentov,Število svetlobnih virov,Število paketov,Število ciklov polnjenja,PCN,Kosov na karton,Višina paketa I,Višina paketa II,Višina paketa III,Enota višine paketa I,Enota višine paketa II,Enota višine paketa III,Dolžina paketa I,Dolžina paketa II,Dolžina paketa III,Enota dolžine paketa I,Enota dolžine paketa II,Enota dolžine paketa III,Volumen paketa,Enota volumna paketa,Širina paketa I,Širina paketa II,Širina paketa III,Enota širine paketa I,Enota širine paketa II,Enota širine paketa III,Faktor moči,Ime izdelka,Razdelitev na segmente,Velikost,Podnožje / socket,Dolžina spuščenega stropa,Enota dolžine spuščenega stropa,Solarni panel,Solarna moč,Slog ANG,Slog SLO,Tehnična opomba,Časovna zakasnitev,Vrsta kabla,Video,Napetost,Enota napetosti,Širina podnožja,Enota širine podnožja,Širina senčnika reflektorja,Enota širine senčnika reflektorja,Delovna temperatura,Delovni čas,Združljivo z,Količina odprodaje,Popust odprodaje %,Rabatna skupina artikla,Rabatna skupina ERP
NW.7872,5903139787291,svetila_si|svetila_si_en,FESTON 9M pendant light E27 IP65 chain black,FESTOON LIGHTS 15XE27 9M IP65,00001625,91086973,C,kom,94051990,PL,1.8,,1.45,,0,,105,mm,255,mm,290,mm,Outdoor lighting > Festoon,Zunanja svetila > Svetlobne verige,,,97.9,97.9,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7872.jpg,//pim.nowodvorski.com/media/files/7872-1.jpg|//pim.nowodvorski.com/media/files/7872-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7872-2.jpg|//pim.nowodvorski.com/media/files/7872-4-2.jpg|//pim.nowodvorski.com/media/files/7872-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7872-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7872-2.pdf,Navodila za montažo,,0,,,0,,,,130,,,Glavno skladišče Brnčičeva 13,,,,,2 leti,,,,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP65,,,Black,črna,Rubber cable,gumijast kabel,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7873,5903139787390,svetila_si|svetila_si_en,FESTON pendant light E27 IP65 black,FESTOON LIGHTS 10XE27 6M IP65,00001625,91086973,C,kom,94051940,PL,1.32,,0.97,,0,,0,mm,0,mm,6000,mm,Outdoor lighting > Festoon,Zunanja svetila > Svetlobne verige,,,71,71,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7873.jpg,//pim.nowodvorski.com/media/files/7873-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7873-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7873-2.pdf,Navodila za montažo,,,,,,,,,181,,,,,,,,2 leti,,,,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP65,,,Black,črna,Rubber cable,gumijast kabel,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7926,5903139792691,svetila_si|svetila_si_en,CANOE V pendant light E27 round black/gold,CANOE BLACK,00001625,91086973,C,kom,94051990,PL,0,,5.9,,0,,1170,mm,2500,mm,280,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,490,490,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7926.jpg,//pim.nowodvorski.com/media/files/7926-1.jpg|//pim.nowodvorski.com/media/files/7926-1-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7926-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7926-2.pdf,Navodila za montažo,,0,,,0,,,,29,,,Glavno skladišče Brnčičeva 13,,,,,2 leti,,,,Direct assembly + line,neposredna montaža z vrvico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Composite,kompozit,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7927,5903139792790,svetila_si|svetila_si_en,CANOE V pendant light E27 round white/gold,CANOE WHITE,00001625,91086973,C,kom,94051990,PL,0,,5.9,,0,,1170,mm,2500,mm,280,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,490,490,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7927.jpg,//pim.nowodvorski.com/media/files/7927-1.jpg|//pim.nowodvorski.com/media/files/7927-1-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7927-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7927-2.pdf,Navodila za montažo,,,,,,,,,7,,,,,,,,2 leti,,,,Direct assembly + line,neposredna montaža z vrvico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Composite,kompozit,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7931,5903139793193,svetila_si|svetila_si_en,RADIUS pendant light E27 black,Svetilka viseča RADIUS IP20 črna,00001625,91086973,C,kom,94051990,PL,2.26,,1.85,,0,,0,mm,775,mm,775,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,169,169,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7931.jpg,//pim.nowodvorski.com/media/files/7931-1.jpg|//pim.nowodvorski.com/media/files/7931-1-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7931-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7931-2.pdf,Navodila za montažo,,,,,,,,,7,10,28.09.2026,,,,,,2 leti,,Living room,Dnevna soba,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7932,5903139793292,svetila_si|svetila_si_en,RADIUS pendant light E27 black,Svetilka viseča RADIUS IP20 črna,00001625,91086973,C,kom,94051990,PL,2.97,,2.5,,0,,0,mm,850,mm,775,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,225,225,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7932.jpg,//pim.nowodvorski.com/media/files/7932-1.jpg|//pim.nowodvorski.com/media/files/7932-1-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7932-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7932-2.pdf,Navodila za montažo,,,,,,,,,26,2,28.09.2026,,,,,,2 leti,,Living room,Dnevna soba,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7938,5903139793896,svetila_si|svetila_si_en,ORBIT ceiling light GX53 white,Svetilka stropna ORBIT IP20 bela,00001625,91086973,C,kom,94051990,PL,0.76,,0.53,,0,,680,mm,90,mm,90,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,68.4,68.4,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7938.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7938-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7938-2.pdf,Navodila za montažo,,,,,,,,,33,,,,,,,,2 leti,,Kitchen,Kuhinja,Bracket,nosilec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7941,5903139794190,svetila_si|svetila_si_en,ORBIT pendant light GX53 white,Svetilka viseča ORBIT IP20 bela,00001625,91086973,C,kom,94051990,PL,1.61,,1.06,,0,,0,mm,775,mm,845,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,172,172,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7941.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7941-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7941-2.pdf,Navodila za montažo,,0,,,0,,,,41,,,Glavno skladišče Brnčičeva 13,,,,,2 leti,,Living room,Dnevna soba,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7942,5903139794299,svetila_si|svetila_si_en,ORBIT pendant light GX53 white,Svetilka viseča ORBIT IP20 bela,00001625,91086973,C,kom,94051990,PL,2.79,,2.19,,0,,0,mm,850,mm,845,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,248,248,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7942.jpg,//pim.nowodvorski.com/media/files/7942-1.jpg|//pim.nowodvorski.com/media/files/7942-1-2.jpg|//pim.nowodvorski.com/media/files/7942-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7942-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7942-2.pdf,Navodila za montažo,,,,,,,,,34,,,,,,,,2 leti,,Living room,Dnevna soba,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7943,5903139794398,svetila_si|svetila_si_en,ORBIT ceiling light GX53 black,Svetilka stropna ORBIT IP20 črna,00001625,91086973,C,kom,94051990,PL,0.75,,0.53,,0,,680,mm,90,mm,90,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,68.4,68.4,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7943.jpg,//pim.nowodvorski.com/media/files/7943-1.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7943-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7943-2.pdf,Navodila za montažo,,,,,,,,,44,1,28.09.2026,,,,,,2 leti,,Kitchen,Kuhinja,Bracket,nosilec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7945,5903139794596,svetila_si|svetila_si_en,ORBIT pendant light GX53 black,Svetilka viseča ORBIT IP20 črna,00001625,91086973,C,kom,94051990,PL,2.04,,1.63,,0,,0,mm,775,mm,845,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,172,172,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7945.jpg,//pim.nowodvorski.com/media/files/7945-1.jpg|//pim.nowodvorski.com/media/files/7945-1-2.jpg|//pim.nowodvorski.com/media/files/7945-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7945-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7945-2.pdf,Navodila za montažo,,,,,,,,,30,,,,,,,,2 leti,,Living room,Dnevna soba,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7946,5903139794695,svetila_si|svetila_si_en,ORBIT pendant light GX53 black,Svetilka viseča ORBIT IP20 črna,00001625,91086973,C,kom,94051990,PL,2.66,,2.15,,0,,0,mm,850,mm,845,mm,Interior lighting > Suspended lamps,Notranja svetila > Viseča svetila,,,248,248,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7946.jpg,//pim.nowodvorski.com/media/files/7946-1.jpg|//pim.nowodvorski.com/media/files/7946-1-2.jpg|//pim.nowodvorski.com/media/files/7946-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7946-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7946-2.pdf,Navodila za montažo,,,,,,,,,153,,,,,,,,2 leti,,Living room,Dnevna soba,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7950,5903139795098,svetila_si|svetila_si_en,FALCON pendant light E27 black/white,Svetilka viseča FALCON IP20 črna/bela,00001625,91086973,C,kom,94051990,PL,5.3,,5.08,,0,,0,mm,650,mm,0,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,263,263,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7950.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7950-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7950-2-1.jpg,//pim.nowodvorski.com/media/files/Manuals/7950-2.pdf,Navodila za montažo,,0,,,0,,,,4,10,16.09.2026,Glavno skladišče Brnčičeva 13,,,,,2 leti,,Living room,Dnevna soba,Bracket,nosilec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Fabric,blago,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7951,5903139795197,svetila_si|svetila_si_en,FALCON pendant light E27 white/white,Svetilka viseča FALCON IP20 bela,00001625,91086973,C,kom,94051990,PL,5.3,,2.9,,0,,0,mm,650,mm,0,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,263,263,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7951.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7951-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7951-2-1.jpg,//pim.nowodvorski.com/media/files/Manuals/7951-2.pdf,Navodila za montažo,,,,,,,,,0,16,25.09.2026,,,,,,2 leti,,,,Bracket,nosilec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Fabric,blago,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7952,5903139795296,svetila_si|svetila_si_en,KASAI ceiling light E27 black/white,KASAI BLACK,00001625,91086973,C,kom,94051990,PL,0.1,,0.1,,0,,0,mm,75,mm,320,mm,Interior lighting > Ceiling lamps > Plafonds,Notranja svetila > Stropna svetila > Plafonjere,,,63.1,63.1,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7952.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7952-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7952-2.pdf,Navodila za montažo,,1,,,1,,,,,,,Glavno skladišče Brnčičeva 13,,,,,2 leti,,,,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Painted steel,barvano jeklo,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,~220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7958,5903139795890,svetila_si|svetila_si_en,VIOLET ceiling light E27 white/white,VIOLET WHITE,00001625,91086973,C,kom,94051990,PL,312,,1.3,,0,,0,mm,285,mm,500,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,144.2,144.2,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7958.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7958-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7958-2.pdf,Navodila za montažo,,,,,,,,,34,50,01.10.2026,,,,,,2 leti,,,,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Fabric,blago,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7960,5903139796095,svetila_si|svetila_si_en,VIOLET ceiling light E27 grey/white,VIOLET GRAY,00001625,91086973,C,kom,94051990,PL,312,,1.3,,0,,0,mm,285,mm,500,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,144.2,144.2,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7960.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7960-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7960-2.pdf,Navodila za montažo,,,,,,,,,19,,,,,,,,2 leti,,,,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Gray,siva,Fabric,blago,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7961,5903139796194,svetila_si|svetila_si_en,VIOLET ceiling light E27 black/white,VIOLET BLACK,00001625,91086973,C,kom,94051990,PL,312,,1.3,,0,,0,mm,285,mm,500,mm,Interior lighting > Ceiling lamps > Flush mounted lamps,Notranja svetila > Stropna svetila > Nadgradne svetilke,,,144.2,144.2,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7961.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7961-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7961-2.pdf,Navodila za montažo,,0,,,0,,,,37,,,Glavno skladišče Brnčičeva 13,,,,,2 leti,,,,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP20,,,Black,črna,Fabric,blago,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.7972,5903139797290,svetila_si|svetila_si_en,NOOK ceiling light E27 IP44 white/transparent,NOOK WHITE/WHITE,00001625,91086973,O,kom,94051990,PL,0.45,,0.34,,0,,0,mm,155,mm,180,mm,Outdoor lighting > Ceiling lamps > Plafonds,Zunanja svetila > Stropna svetila > Plafonjere,,,33.9,33.9,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7972.jpg,//pim.nowodvorski.com/media/files/7972-1.jpg|//pim.nowodvorski.com/media/files/7972-1-1.jpg|//pim.nowodvorski.com/media/files/7972-1-2.jpg|//pim.nowodvorski.com/media/files/7972-1-3.jpg|//pim.nowodvorski.com/media/files/7972-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7972-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7972-2.pdf,Navodila za montažo,,1,,,1,,,,0,31,17.09.2026,Glavno skladišče Brnčičeva 13,,,,,2 leti,,Elevation/Terrace,fasada / terasa,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP44,,,White,bela,Plastic ABS,Plastic ABS,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,1,0,NOWODVORSKI,NOWODVORSKI
NW.7976,5903139797696,svetila_si|svetila_si_en,NOOK ceiling light E27 IP44 gold/black,NOOK BLACK/GOLD,00001625,91086973,C,kom,94051990,PL,0.45,,0.34,,0,,0,mm,155,mm,180,mm,Outdoor lighting > Ceiling lamps > Plafonds,Zunanja svetila > Stropna svetila > Plafonjere,,,35.9,35.9,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/7976.jpg,//pim.nowodvorski.com/media/files/7976-1.jpg|//pim.nowodvorski.com/media/files/7976-1-1.jpg|//pim.nowodvorski.com/media/files/7976-1-2.jpg|//pim.nowodvorski.com/media/files/7976-1-3.jpg|//pim.nowodvorski.com/media/files/7976-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/7976-2.jpg,//pim.nowodvorski.com/media/files/Manuals/7976-2.pdf,Navodila za montažo,,,,,,,,,124,14,14.09.2026,,,,,,2 leti,,Elevation/Terrace,fasada / terasa,Direct assembly,neposredna montaža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50/60,,,,,,,,,,,,,,,,,,,,IP44,,,Gold,zlata,Plastic ABS,Plastic ABS,,,,,,,,,,Replaceable,zamenljiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,220-230,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
