Šifra artikla,EAN,Cena B2B,Cena B2C,DDV,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Rabatna skupina artikla,Rabatna skupina ERP,Popust odprodaje %
NW.7848,5903139784894,82,82,22,,,,,,168,,,,NW,NW,0
NW.7850,5903139785099,86.2,86.2,22,,,,,,99,60,16.10.2026,,NW,NW,0
NW.7851,5903139785198,80,80,22,1,0,0,1,0,16,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.7852,5903139785297,58,58,22,,,,,,0,28,28.09.2026,,NW,NW,0
NW.7855,5903139785594,193,193,22,,,,,,11,,,,NW,NW,0
NW.7856,5903139785693,144.2,204.6,22,1,,,1,,30,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7857,5903139785792,41.9,59.8,22,2,,,2,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7858,5903139785891,58,58,22,0,,,0,,1064,510,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7860,5903139786096,58,58,22,0,,,0,,613,510,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7862,5903139786294,132,132,22,0,,,0,,118,50,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7863,5903139786393,258,258,22,,,,,,5,20,06.10.2026,,NW,NW,0
NW.7864,5903139786492,63.1,63.1,22,,,,,,32,,,,NW,NW,0
NW.7865,5903139786591,57,57,22,,,,,,19,50,21.10.2026,,NW,NW,0
NW.7867,5903139786799,70.5,70.5,22,,,,,,0,20,28.09.2026,,NW,NW,0
NW.7868,5903139786898,67.3,67.3,22,,,,,,27,,,,NW,NW,0
NW.7871,5903139787192,23,23,22,,,,,,522,,,,NW,NW,0
NW.7872,5903139787291,97.9,97.9,22,0,,,0,,130,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7873,5903139787390,71,71,22,,,,,,176,,,,NW,NW,0
NW.7926,5903139792691,490,490,22,0,,,0,,22,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7927,5903139792790,490,490,22,,,,,,4,,,,NW,NW,0
NW.7931,5903139793193,169,169,22,,,,,,7,10,28.09.2026,,NW,NW,0
NW.7932,5903139793292,225,225,22,,,,,,20,2,28.09.2026,,NW,NW,0
NW.7938,5903139793896,68.4,68.4,22,,,,,,30,,,,NW,NW,0
NW.7941,5903139794190,172,172,22,0,,,0,,37,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7942,5903139794299,248,248,22,,,,,,32,,,,NW,NW,0
NW.7943,5903139794398,68.4,68.4,22,,,,,,43,1,28.09.2026,,NW,NW,0
NW.7945,5903139794596,172,172,22,,,,,,22,,,,NW,NW,0
NW.7946,5903139794695,248,248,22,,,,,,150,,,,NW,NW,0
NW.7950,5903139795098,263,263,22,0,,,0,,0,9,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7951,5903139795197,263,263,22,,,,,,0,12,25.09.2026,,NW,NW,0
NW.7952,5903139795296,63.1,63.1,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7958,5903139795890,144.2,144.2,22,,,,,,31,30,24.09.2026,,NW,NW,0
NW.7960,5903139796095,144.2,144.2,22,,,,,,17,,,,NW,NW,0
NW.7961,5903139796194,144.2,144.2,22,0,,,0,,34,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7972,5903139797290,33.9,33.9,22,1,,,1,,25,40,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7976,5903139797696,35.9,35.9,22,,,,,,129,14,14.09.2026,,NW,NW,0
NW.7978,5903139797894,33.9,33.9,22,,,,,,121,,,,NW,NW,0
NW.7988,5903139798891,248,248,22,,,,,,21,,,,NW,NW,0
NW.7991,5903139799195,199,199,22,,,,,,1,20,28.09.2026,,NW,NW,0
NW.7993,5903139799393,71.5,71.5,22,,,,,,23,,,,NW,NW,0
NW.7994,5903139799492,71.5,71.5,22,0,,,0,,78,100,12.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7995,5903139799591,93,93,22,,,,,,151,,,,NW,NW,0
NW.7996,5903139799690,68.4,68.4,22,0,,,0,,76,100,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7997,5903139799799,68.4,68.4,22,0,,,0,,70,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7998,5903139799898,68.4,68.4,22,0,,,0,,13,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8001,5903139800198,86.2,86.2,22,0,,,0,,100,1,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8002,5903139800297,86.2,86.2,22,,,,,,28,,,,NW,NW,0
NW.8003,5903139800396,86.2,86.2,22,,,,,,36,,,,NW,NW,0
NW.8005,5903139800594,121.1,121.1,22,1,,,1,,75,60,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8006,5903139800693,121.1,121.1,22,,,,,,53,,,,NW,NW,0
NW.8007,5903139800792,121.1,121.1,22,,,,,,23,,,,NW,NW,0
NW.8010,5903139801096,132,132,22,,,,,,10,,,,NW,NW,0
NW.8011,5903139801195,132,132,22,,,,,,29,,,,NW,NW,0
NW.8012,5903139801294,103.1,103.1,22,0,,,0,,43,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8013,5903139801393,103.1,103.1,22,,,,,,102,20,24.09.2026,,NW,NW,0
NW.8014,5903139801492,103.1,103.1,22,0,,,0,,44,50,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8015,5903139801591,103.1,103.1,22,,,,,,52,,,,NW,NW,0
NW.8016,5903139801690,172,172,22,0,,,0,,0,6,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8017,5903139801799,172,172,22,1,0,0,1,0,0,52,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8018,5903139801898,172,172,22,0,,,0,,0,1,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8020,5903139802093,172,172,22,,,,,,0,20,22.09.2026,,NW,NW,0
NW.8021,5903139802192,275,275,22,,,,,,1,20,05.10.2026,,NW,NW,0
NW.8022,5903139802291,275,275,22,,,,,,0,15,22.09.2026,,NW,NW,0
NW.8023,5903139802390,275,275,22,0,,,0,,1,20,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8024,5903139802499,275,275,22,,,,,,0,7,28.09.2026,,NW,NW,0
NW.8030,5903139803090,183,183,22,,,,,,42,100,28.09.2026,,NW,NW,0
NW.8032,5903139803298,258,258,22,,,,,,15,,,,NW,NW,0
NW.8034,5903139803496,34.6,34.6,22,0,,,0,,1,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8035,5903139803595,38,38,22,,,,,,0,,,,NW,NW,0
NW.8036,5903139803694,34.6,34.6,22,,,,,,2,,,,NW,NW,0
NW.8047,5903139804790,83.2,83.2,22,0,,,0,,14,100,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8048,5903139804899,83.2,83.2,22,,,,,,0,19,01.10.2026,,NW,NW,0
NW.8050,5903139805094,87,87,22,0,,,0,,11,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8051,5903139805193,38,38,22,,,,,,36,,,,NW,NW,0
NW.8052,5903139805292,40,40,22,,,,,,0,180,28.09.2026,,NW,NW,0
NW.8054,5903139805490,51,51,22,,,,,,114,,,,NW,NW,0
NW.8055,5903139805599,51,51,22,,,,,,184,204,01.12.2026,,NW,NW,0
NW.8056,5903139805698,98,98,22,,,,,,212,,,,NW,NW,0
NW.8057,5903139805797,40,40,22,0,,,0,,1573,1008,01.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8065,5903139806596,38,38,22,0,,,0,,25,50,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8066,5903139806695,57,57,22,0,,,0,,0,31,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8067,5903139806794,95,95,22,,,,,,6,20,06.10.2026,,NW,NW,0
NW.8068,5903139806893,38,38,22,0,,,0,,7,1,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8070,5903139807098,57,57,22,,,,,,147,,,,NW,NW,0
NW.8071,5903139807197,95,95,22,,,,,,8,,,,NW,NW,0
NW.8072,5903139807296,70.5,70.5,22,0,,,0,,101,100,12.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8073,5903139807395,70.5,70.5,22,0,,,0,,76,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8074,5903139807494,86.2,86.2,22,,,,,,67,,,,NW,NW,0
NW.8084,5903139808491,9,9,22,1,,,1,,917,600,10.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8085,5903139808590,9,9,22,,,,,,470,300,10.12.2026,,NW,NW,0
NW.8086,5903139808699,80,112.1,22,2,,,2,,91,60,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8087,5903139808798,80,80,22,3,,,3,,135,100,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8088,5903139808897,80,80,22,5,,,5,,221,120,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8091,5903139809191,115,115,22,0,,,0,,156,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8092,5903139809290,115,115,22,0,,,0,,107,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8093,5903139809399,115,115,22,0,,,0,,278,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8100,5903139810098,66.3,66.3,22,,,,,,27,,,,NW,NW,0
NW.8102,5903139810296,63.1,63.1,22,,,,,,134,4,28.09.2026,,NW,NW,0
NW.8103,5903139810395,63.1,63.1,22,0,,,0,,23,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8105,5903139810593,58,58,22,,,,,,14,20,06.10.2026,,NW,NW,0
NW.8106,5903139810692,32,32,22,,,,,,112,,,,NW,NW,0
NW.8107,5903139810791,32,32,22,,,,,,71,,,,NW,NW,0
NW.8114,5903139811491,,,22,0,,,0,,39,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8116,5903139811699,155,155,22,,,,,,95,,,,NW,NW,0
NW.8117,5903139811798,172,172,22,,,,,,39,,,,NW,NW,0
NW.8118,5903139811897,126,126,22,,,,,,10,156,24.11.2026,,NW,NW,0
NW.8120,5903139812092,137,137,22,,,,,,,,,,NW,NW,0
NW.8124,5903139812498,185,185,22,0,,,0,,114,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8126,5903139812696,109,109,22,0,,,0,,1040,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8127,5903139812795,115,115,22,1,,,1,,208,204,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8128,5903139812894,132,132,22,0,,,0,,38,204,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8130,5903139813099,145,145,22,0,,,0,,103,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8131,5903139813198,115,115,22,,,,,,17,,,,NW,NW,0
NW.8132,5903139813297,109,109,22,0,,,0,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8140,5903139814096,55,81.4,22,0,,,0,,145,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8141,5903139814195,65,65,22,,,,,,138,,,,NW,NW,0
NW.8142,5903139814294,55,55,22,,,,,,272,200,22.10.2026,,NW,NW,0
NW.8143,5903139814393,55,55,22,,,,,,133,200,11.12.2026,,NW,NW,0
NW.8145,5903139814591,107,107,22,0,,,0,,90,200,01.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8146,5903139814690,81.9,81.9,22,,,,,,,,,,NW,NW,0
NW.8147,5903139814799,35.9,35.9,22,1,,,1,,351,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8148,5903139814898,35.9,35.9,22,1,,,1,,431,601,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8154,5903139815499,,217.9,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8158,5903139815895,89.9,89.9,22,,,,,,759,400,11.12.2026,,NW,NW,0
NW.8160,5903139816090,42.9,42.9,22,,,,,,453,,,,NW,NW,0
NW.8161,5903139816199,44.9,66.9,22,,,,,,1853,600,22.10.2026,,NW,NW,0
NW.8162,5903139816298,32.9,32.9,22,0,,,0,,736,500,30.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8163,5903139816397,36.9,36.9,22,,,,,,498,,,,NW,NW,0
NW.8164,5903139816496,35.9,35.9,22,,,,,,120,,,,NW,NW,0
NW.8165,5903139816595,37.9,56.1,22,1,,,1,,478,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8168,5903139816892,98,98,22,,,,,,196,204,21.12.2026,,NW,NW,0
NW.8170,5903139817097,103.1,103.1,22,3,,,3,,257,204,21.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8173,5903139817394,187,187,22,0,,,0,,0,80,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8174,5903139817493,248,248,22,0,,,0,,29,102,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8176,5903139817691,137,137,22,,,,,,70,104,26.11.2026,,NW,NW,0
NW.8177,5903139817790,189,189,22,1,,,1,,11,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8178,5903139817899,189,189,22,,,,,,27,,,,NW,NW,0
NW.8180,5903139818094,145,145,22,1,,,1,,2,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8182,5903139818292,55,55,22,0,,,0,,166,100,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8190,5903139819091,258,258,22,,,,,,3,10,28.09.2026,,NW,NW,0
NW.8191,5903139819190,199,199,22,,,,,,19,,,,NW,NW,0
NW.8192,5903139819299,58,58,22,,,,,,11,20,06.10.2026,,NW,NW,0
NW.8194,5903139819497,63.1,63.1,22,,,,,,9,,,,NW,NW,0
NW.8196,5903139819695,43.2,43.2,22,,,,,,1,100,06.10.2026,,NW,NW,0
NW.8197,5903139819794,82,82,22,,,,,,0,7,21.10.2026,,NW,NW,0
NW.8201,5903139820196,79,79,22,0,,,0,,19,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8202,5903139820295,29.4,29.4,22,16,0,0,16,0,445,495,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8203,5903139820394,29.4,29.4,22,6,0,0,6,0,781,600,28.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8213,5903139821391,115,115,22,,,,,,29,,,,NW,NW,0
NW.8216,5903139821698,111,111,22,0,,,0,,22,60,05.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8221,5903139822190,51.5,51.5,22,0,,,0,,289,200,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8222,5903139822299,51.5,51.5,22,0,,,0,,0,263,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8223,5903139822398,51.5,51.5,22,0,,,0,,185,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8224,5903139822497,51.5,51.5,22,0,,,0,,429,100,12.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8225,5903139822596,51.5,51.5,22,0,,,0,,207,98,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8227,5903139822794,15,15,22,,,,,,95,,,,NW,NW,0
NW.8228,5903139822893,16,16,22,,,,,,0,171,10.12.2026,,NW,NW,0
NW.8230,5903139823098,16,16,22,,,,,,174,,,,NW,NW,0
NW.8231,5903139823197,16,16,22,,,,,,83,,,,NW,NW,0
NW.8232,5903139823296,12,12,22,,,,,,671,,,,NW,NW,0
NW.8233,5903139823395,12,12,22,,,,,,377,,,,NW,NW,0
NW.8234,5903139823494,11,11,22,,,,,,283,,,,NW,NW,0
NW.8235,5903139823593,11,11,22,,,,,,68,,,,NW,NW,0
NW.8236,5903139823692,22,22,22,,,,,,53,,,,NW,NW,0
NW.8237,5903139823791,22,22,22,,,,,,180,,,,NW,NW,0
NW.8238,5903139823890,20,20,22,,,,,,232,,,,NW,NW,0
NW.8240,5903139824095,20,20,22,,,,,,62,,,,NW,NW,0
NW.8241,5903139824194,21,21,22,,,,,,54,,,,NW,NW,0
NW.8243,5903139824392,21,21,22,,,,,,135,,,,NW,NW,0
NW.8245,5903139824590,20,20,22,,,,,,74,,,,NW,NW,0
NW.8246,5903139824699,20,20,22,,,,,,68,,,,NW,NW,0
NW.8247,5903139824798,20,20,22,,,,,,215,,,,NW,NW,0
NW.8248,5903139824897,20,20,22,,,,,,230,,,,NW,NW,0
NW.8250,5903139825092,30.5,30.5,22,0,,,0,,82,1,29.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8262,5903139826297,151,151,22,0,,,0,,143,4,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8263,5903139826396,123.2,123.2,22,0,,,0,,67,5,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8264,5903139826495,95,95,22,,,,,,30,20,12.10.2026,,NW,NW,0
NW.8265,5903139826594,73.6,73.6,22,,,,,,69,,,,NW,NW,0
NW.8266,5903139826693,71.5,71.5,22,,,,,,24,,,,NW,NW,0
NW.8267,5903139826792,151,151,22,,,,,,68,60,12.10.2026,,NW,NW,0
NW.8268,5903139826891,123.2,123.2,22,0,,,0,,73,20,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8270,5903139827096,95,95,22,,,,,,29,17,05.10.2026,,NW,NW,0
NW.8281,5903139828192,44,44,22,1,0,0,1,0,74,5,01.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8282,5903139828291,44,44,22,,,,,,11,50,06.10.2026,,NW,NW,0
NW.8283,5903139828390,56,56,22,,,,,,12,30,12.10.2026,,NW,NW,0
NW.8284,5903139828499,56,56,22,,,,,,12,2,28.09.2026,,NW,NW,0
NW.8288,5903139828895,28.3,28.3,22,,,,,,29,,,,NW,NW,0
NW.8290,5903139829090,28.3,28.3,22,,,,,,26,,,,NW,NW,0
NW.8291,5903139829199,30.5,30.5,22,,,,,,10,,,,NW,NW,0
NW.8302,5903139830294,78,78,22,0,,,0,,13,20,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8303,5903139830393,44.1,44.1,22,1,,,1,,21,1,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8304,5903139830492,78,78,22,,,,,,7,20,21.10.2026,,NW,NW,0
NW.8305,5903139830591,44.1,44.1,22,,,,,,56,,,,NW,NW,0
NW.8306,5903139830690,4,4,22,,,,,,701,28,22.09.2026,,NW,NW,0
NW.8308,5903139830898,95,95,22,,,,,,115,,,,NW,NW,0
NW.8330,5903139833097,32.1,32.1,22,,,,,,463,500,22.10.2026,,NW,NW,0
NW.8331,5903139833196,24.9,24.9,22,,,,,,61,400,11.12.2026,,NW,NW,0
NW.8347,5903139834797,6,6,22,,,,,,12085,3000,10.11.2026,,NW,NW,0
NW.8348,5903139834896,6,6,22,,,,,,16931,5000,10.11.2026,,NW,NW,0
NW.8351,5903139835190,46.2,46.2,22,,,,,,10,30,28.09.2026,,NW,NW,0
NW.8352,5903139835299,50.5,50.5,22,,,,,,57,,,,NW,NW,0
NW.8355,5903139835596,345,345,22,1,,,1,,17,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8358,5903139835893,80,80,22,,,,,,,,,,NW,NW,0
NW.8360,5903139836098,37,37,22,0,,,0,,226,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8361,5903139836197,37,37,22,0,,,0,,138,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8362,5903139836296,40,40,22,3,0,0,3,0,1143,510,21.12.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8363,5903139836395,40,40,22,1,,,1,,695,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8364,5903139836494,49,49,22,,,,,,142,,,,NW,NW,0
NW.8365,5903139836593,49,49,22,,,,,,184,,,,NW,NW,0
NW.8366,5903139836692,20,20,22,0,,,0,,6507,2040,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8367,5903139836791,20,20,22,0,,,0,,2701,600,21.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8368,5903139836890,20,20,22,,,,,,462,540,22.10.2026,,NW,NW,0
NW.8370,5903139837095,20,20,22,,,,,,1106,,,,NW,NW,0
NW.8371,5903139837194,22,22,22,,,,,,2636,2000,10.11.2026,,NW,NW,0
NW.8372,5903139837293,22,22,22,0,,,0,,726,500,10.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8373,5903139837392,26,26,22,,,,,,1089,540,10.11.2026,,NW,NW,0
NW.8374,5903139837491,25,25,22,,,,,,975,,,,NW,NW,0
NW.8375,5903139837590,22,22,22,,,,,,735,,,,NW,NW,0
NW.8376,5903139837699,22,22,22,,,,,,156,300,21.12.2026,,NW,NW,0
NW.8377,5903139837798,8,8,22,8,0,0,8,0,19588,5000,13.11.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8378,5903139837897,8,8,22,21,0,0,21,0,14557,5000,13.11.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8381,5903139838191,187,187,22,0,,,0,,0,94,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8382,5903139838290,16,16,22,,,,,,245,,,,NW,NW,0
NW.8383,5903139838399,16,16,22,,,,,,102,,,,NW,NW,0
NW.8384,5903139838498,15,15,22,,,,,,119,,,,NW,NW,0
NW.8385,5903139838597,15,15,22,1,0,0,1,0,110,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.8393,5903139839396,4.5,4.5,22,2,,,2,,282,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8394,5903139839495,4.5,4.5,22,0,,,0,,70,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8395,5903139839594,4,4,22,4,0,0,4,0,653,400,28.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8396,5903139839693,4,4,22,12,,,12,,423,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8405,5903139840590,16.5,16.5,22,2,,,2,,26,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8408,5903139840897,184,184,22,,,,,,1,,,,NW,NW,0
NW.8410,5903139841092,240.1,240.1,22,,,,,,3,,,,NW,NW,0
NW.8413,5903139841399,119.1,119.1,22,,,,,,0,,,,NW,NW,0
NW.8414,5903139841498,148,148,22,,,,,,,,,,NW,NW,0
NW.8416,5903139841696,38,38,22,,,,,,1,,,,NW,NW,0
NW.8417,5903139841795,184,184,22,,,,,,,,,,NW,NW,0
NW.8418,5903139841894,114.9,114.9,22,,,,,,0,,,,NW,NW,0
NW.8423,5903139842396,80,80,22,0,,,0,,4,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8424,5903139842495,100,100,22,0,,,0,,39,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8430,5903139843096,183,183,22,,,,,,17,2,14.09.2026,,NW,NW,0
NW.8431,5903139843195,80,80,22,,,,,,26,17,28.09.2026,,NW,NW,0
NW.8432,5903139843294,56,56,22,,,,,,56,,,,NW,NW,0
NW.8433,5903139843393,56,56,22,1,,,1,,377,6,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8434,5903139843492,103.1,103.1,22,1,,,1,,0,30,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8435,5903139843591,61,61,22,,,,,,10,,,,NW,NW,0
NW.8436,5903139843690,61,84.8,22,3,,,3,,193,100,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8447,5903139844796,11,11,22,48,0,0,48,0,3023,1000,13.11.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8456,5903139845694,53.9,70.4,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8463,5903139846394,44,44,22,0,,,0,,33,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8464,5903139846493,44,44,22,0,,,0,,19,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8480,5903139848091,47,47,22,2,0,0,2,0,24,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8481,5903139848190,40,40,22,0,,,0,,35,50,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8482,5903139848299,30.3,30.3,22,0,,,0,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8483,5903139848398,24.2,24.2,22,0,,,0,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8484,5903139848497,61.1,61.1,22,0,,,0,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8486,5903139848695,56.4,56.4,22,0,,,0,,29,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8487,5903139848794,44,44,22,,,,,,20,40,07.10.2026,,NW,NW,0
NW.8488,5903139848893,39.3,,22,0,,,0,,1,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8493,5903139849395,241.6,241.6,22,,,,,,1,,,,NW,NW,0
NW.8496,5903139849692,114.9,114.9,22,,,,,,1,,,,NW,NW,0
NW.8497,5903139849791,145.7,145.7,22,,,,,,15,,,,NW,NW,0
NW.8500,5903139850094,38,38,22,,,,,,,,,,NW,NW,0
NW.8501,5903139850193,44.1,44.1,22,,,,,,0,,,,NW,NW,0
NW.8504,5903139850490,34.2,34.2,22,,,,,,,,,,NW,NW,0
NW.8506,5903139850698,153.2,153.2,22,,,,,,6,,,,NW,NW,0
NW.8508,5903139850896,145.7,145.7,22,,,,,,10,,,,NW,NW,0
NW.8510,5903139851091,184,184,22,,,,,,0,,,,NW,NW,0
NW.8516,5903139851695,30.3,30.3,22,,,,,,,,,,NW,NW,0
NW.8518,5903139851893,38,38,22,,,,,,103,,,,NW,NW,0
NW.8520,5903139852098,41.8,41.8,22,,,,,,3,,,,NW,NW,0
NW.8522,5903139852296,41.8,41.8,22,,,,,,0,,,,NW,NW,0
NW.8524,5903139852494,30.3,30.3,22,,,,,,,,,,NW,NW,0
NW.8526,5903139852692,36.5,36.5,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8527,5903139852791,128,128,22,0,,,0,,131,3,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8528,5903139852890,87,87,22,0,,,0,,97,60,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8530,5903139853095,81,81,22,0,,,0,,45,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8531,5903139853194,72,72,22,,,,,,37,,,,NW,NW,0
NW.8532,5903139853293,189,189,22,1,0,0,1,0,4,20,13.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8533,5903139853392,175,175,22,0,,,0,,14,,,Glavno skladišče Brnčičeva 13,NW,NW,0
